lead_id,created_at,purpose,project_id,project_name,unit_id,unit_type,bedrooms_min,area_sqft,budget_min,budget_max,currency,location,timeline,name,phone,email,contact_status,lead_score,lead_grade,lead_summary,sales_handoff_message,source_url,source_document,unknown_fields
L-0001,2026-06-25T08:00:00.000Z,buy,ccb8dd4b_0ad1_e811_a2b8_00155d119707,Ajman Corniche Residences,ccb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,unknown,unknown,236000,236000,AED,Ajman / Ajman Corniche,immediate,unknown,unknown,unknown,unknown,75,hot,Purpose: buy; Project: Ajman Corniche Residences; Unit: Commercial; Budget: 236000-236000 AED; Timeline: immediate; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0001: buy inquiry for Ajman Corniche Residences. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Corniche%20Residences&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Corniche%20Residences&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0195,2026-06-01T02:00:00.000Z,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,836256dc_a305_f111_8407_70a8a5232028_2br_type_a,2 Bedroom Type A,2,1680.4,3418116.49,3418116.49,AED,Ajman / Al Nakheel - Ajman Corniche / Ajman Corniche,this quarter,unknown,unknown,unknown,unknown,75,hot,Purpose: invest; Project: Dusit Thani Residences Ajman; Unit: 2 Bedroom Type A; Budget: 3418116.49-3418116.49 AED; Timeline: this quarter; Unknowns: name|phone|email.,Aqaar lead L-0195: invest inquiry for Dusit Thani Residences Ajman. Use source assets/Dusit-Thani-Brochure.pdf#page=14. Confirm unknown fields before advising.,assets/Dusit-Thani-Brochure.pdf#page=14,Dusit Thani Residences Ajman brochure integrated in v3 KB,name|phone|email
L-0196,2026-05-31T23:00:00.000Z,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,836256dc_a305_f111_8407_70a8a5232028_2br_type_b,2 Bedroom Type B,2,1767.0,3418116.49,3418116.49,AED,Ajman / Al Nakheel - Ajman Corniche / Ajman Corniche,3-6 months,unknown,unknown,unknown,unknown,60,warm,Purpose: invest; Project: Dusit Thani Residences Ajman; Unit: 2 Bedroom Type B; Budget: 3418116.49-3418116.49 AED; Timeline: 3-6 months; Unknowns: name|phone|email.,Aqaar lead L-0196: invest inquiry for Dusit Thani Residences Ajman. Use source assets/Dusit-Thani-Brochure.pdf#page=16. Confirm unknown fields before advising.,assets/Dusit-Thani-Brochure.pdf#page=16,Dusit Thani Residences Ajman brochure integrated in v3 KB,name|phone|email
L-0197,2026-05-31T20:00:00.000Z,buy,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,836256dc_a305_f111_8407_70a8a5232028_3br_type_a,3 Bedroom Type A,3,2444.5,4905850.88,4905850.88,AED,Ajman / Al Nakheel - Ajman Corniche / Ajman Corniche,6-12 months,unknown,unknown,unknown,unknown,60,warm,Purpose: buy; Project: Dusit Thani Residences Ajman; Unit: 3 Bedroom Type A; Budget: 4905850.88-4905850.88 AED; Timeline: 6-12 months; Unknowns: name|phone|email.,Aqaar lead L-0197: buy inquiry for Dusit Thani Residences Ajman. Use source assets/Dusit-Thani-Brochure.pdf#page=18. Confirm unknown fields before advising.,assets/Dusit-Thani-Brochure.pdf#page=18,Dusit Thani Residences Ajman brochure integrated in v3 KB,name|phone|email
L-0198,2026-05-31T17:00:00.000Z,rent,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,836256dc_a305_f111_8407_70a8a5232028_3br_type_b,3 Bedroom Type B,3,2404.7,4905850.88,4905850.88,AED,Ajman / Al Nakheel - Ajman Corniche / Ajman Corniche,unknown,unknown,unknown,unknown,unknown,60,warm,Purpose: rent; Project: Dusit Thani Residences Ajman; Unit: 3 Bedroom Type B; Budget: 4905850.88-4905850.88 AED; Timeline: unknown; Unknowns: name|phone|email.,Aqaar lead L-0198: rent inquiry for Dusit Thani Residences Ajman. Use source assets/Dusit-Thani-Brochure.pdf#page=20. Confirm unknown fields before advising.,assets/Dusit-Thani-Brochure.pdf#page=20,Dusit Thani Residences Ajman brochure integrated in v3 KB,name|phone|email
L-0199,2026-05-31T14:00:00.000Z,invest,836256dc_a305_f111_8407_70a8a5232028,Dusit Thani Residences Ajman,836256dc_a305_f111_8407_70a8a5232028_4br,4 Bedroom,4,2776.9,5721508.19,5721508.19,AED,Ajman / Al Nakheel - Ajman Corniche / Ajman Corniche,immediate,unknown,unknown,unknown,unknown,75,hot,Purpose: invest; Project: Dusit Thani Residences Ajman; Unit: 4 Bedroom; Budget: 5721508.19-5721508.19 AED; Timeline: immediate; Unknowns: name|phone|email.,Aqaar lead L-0199: invest inquiry for Dusit Thani Residences Ajman. Use source assets/Dusit-Thani-Brochure.pdf#page=22. Confirm unknown fields before advising.,assets/Dusit-Thani-Brochure.pdf#page=22,Dusit Thani Residences Ajman brochure integrated in v3 KB,name|phone|email
L-0200,2026-05-31T11:00:00.000Z,buy,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,ed194b08_59aa_f011_a2e0_00155d119f3e_studio_unit_111,Studio,0,585.79,583000,583000,AED,Ajman / Ajman Corniche,0-30 days,unknown,unknown,unknown,unknown,75,hot,Purpose: buy; Project: Mawjan; Unit: Studio; Budget: 583000-583000 AED; Timeline: 0-30 days; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0200: buy inquiry for Mawjan. Use source assets/Mawjan-Brochure.pdf#page=26. Confirm unknown fields before advising.,assets/Mawjan-Brochure.pdf#page=26,Mawjan brochure integrated in v3 KB,name|phone|email|payment_plan
L-0201,2026-05-31T08:00:00.000Z,buy,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,ed194b08_59aa_f011_a2e0_00155d119f3e_1br_unit_104,One Bedroom Apartment,1,1659.64,1200000,1200000,AED,Ajman / Ajman Corniche,this quarter,unknown,unknown,unknown,unknown,75,hot,Purpose: buy; Project: Mawjan; Unit: One Bedroom Apartment; Budget: 1200000-1200000 AED; Timeline: this quarter; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0201: buy inquiry for Mawjan. Use source assets/Mawjan-Brochure.pdf#page=28. Confirm unknown fields before advising.,assets/Mawjan-Brochure.pdf#page=28,Mawjan brochure integrated in v3 KB,name|phone|email|payment_plan
L-0202,2026-05-31T05:00:00.000Z,rent,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,ed194b08_59aa_f011_a2e0_00155d119f3e_1br_unit_310,One Bedroom Apartment,1,1007.36,1200000,1200000,AED,Ajman / Ajman Corniche,3-6 months,unknown,unknown,unknown,unknown,60,warm,Purpose: rent; Project: Mawjan; Unit: One Bedroom Apartment; Budget: 1200000-1200000 AED; Timeline: 3-6 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0202: rent inquiry for Mawjan. Use source assets/Mawjan-Brochure.pdf#page=29. Confirm unknown fields before advising.,assets/Mawjan-Brochure.pdf#page=29,Mawjan brochure integrated in v3 KB,name|phone|email|payment_plan
L-0203,2026-05-31T02:00:00.000Z,invest,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,ed194b08_59aa_f011_a2e0_00155d119f3e_2br_unit_101,Two Bedroom Apartment,2,2892.29,2000000,2000000,AED,Ajman / Ajman Corniche,6-12 months,unknown,unknown,unknown,unknown,60,warm,Purpose: invest; Project: Mawjan; Unit: Two Bedroom Apartment; Budget: 2000000-2000000 AED; Timeline: 6-12 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0203: invest inquiry for Mawjan. Use source assets/Mawjan-Brochure.pdf#page=33. Confirm unknown fields before advising.,assets/Mawjan-Brochure.pdf#page=33,Mawjan brochure integrated in v3 KB,name|phone|email|payment_plan
L-0204,2026-05-30T23:00:00.000Z,buy,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,ed194b08_59aa_f011_a2e0_00155d119f3e_2br_unit_307,Two Bedroom Apartment,2,1801.23,2000000,2000000,AED,Ajman / Ajman Corniche,unknown,unknown,unknown,unknown,unknown,60,warm,Purpose: buy; Project: Mawjan; Unit: Two Bedroom Apartment; Budget: 2000000-2000000 AED; Timeline: unknown; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0204: buy inquiry for Mawjan. Use source assets/Mawjan-Brochure.pdf#page=34. Confirm unknown fields before advising.,assets/Mawjan-Brochure.pdf#page=34,Mawjan brochure integrated in v3 KB,name|phone|email|payment_plan
L-0205,2026-05-30T20:00:00.000Z,buy,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,ed194b08_59aa_f011_a2e0_00155d119f3e_2br_unit_311,Two Bedroom Apartment,2,1884.77,2000000,2000000,AED,Ajman / Ajman Corniche,immediate,unknown,unknown,unknown,unknown,75,hot,Purpose: buy; Project: Mawjan; Unit: Two Bedroom Apartment; Budget: 2000000-2000000 AED; Timeline: immediate; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0205: buy inquiry for Mawjan. Use source assets/Mawjan-Brochure.pdf#page=35. Confirm unknown fields before advising.,assets/Mawjan-Brochure.pdf#page=35,Mawjan brochure integrated in v3 KB,name|phone|email|payment_plan
L-0206,2026-05-30T17:00:00.000Z,rent,ed194b08_59aa_f011_a2e0_00155d119f3e,Mawjan,ed194b08_59aa_f011_a2e0_00155d119f3e_3br_unit_102,Three Bedroom Apartment,3,2640.69,2700000,2700000,AED,Ajman / Ajman Corniche,0-30 days,unknown,unknown,unknown,unknown,75,hot,Purpose: rent; Project: Mawjan; Unit: Three Bedroom Apartment; Budget: 2700000-2700000 AED; Timeline: 0-30 days; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0206: rent inquiry for Mawjan. Use source assets/Mawjan-Brochure.pdf#page=38. Confirm unknown fields before advising.,assets/Mawjan-Brochure.pdf#page=38,Mawjan brochure integrated in v3 KB,name|phone|email|payment_plan
L-0207,2026-05-30T14:00:00.000Z,invest,ccb8dd4b_0ad1_e811_a2b8_00155d119707,Ajman Corniche Residences,ccb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,unknown,unknown,236000,236000,AED,Ajman / Ajman Corniche,this quarter,unknown,unknown,unknown,unknown,75,hot,Purpose: invest; Project: Ajman Corniche Residences; Unit: Commercial; Budget: 236000-236000 AED; Timeline: this quarter; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0207: invest inquiry for Ajman Corniche Residences. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Corniche%20Residences&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Corniche%20Residences&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0208,2026-05-30T11:00:00.000Z,commercial,2eb8dd4b_0ad1_e811_a2b8_00155d119707,Ajman One,2eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,unknown,unknown,263000,263000,AED,Ajman,3-6 months,unknown,unknown,unknown,unknown,60,warm,Purpose: commercial; Project: Ajman One; Unit: Commercial; Budget: 263000-263000 AED; Timeline: 3-6 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0208: commercial inquiry for Ajman One. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20One&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20One&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0209,2026-05-30T08:00:00.000Z,buy,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,22796319_20da_ee11_a2bf_00155d119841_inventory,Freehold,1,unknown,316000,316000,AED,Ajman,6-12 months,unknown,unknown,unknown,unknown,60,warm,Purpose: buy; Project: Ajman One - PH II; Unit: Freehold; Budget: 316000-316000 AED; Timeline: 6-12 months; Unknowns: name|phone|email.,Aqaar lead L-0209: buy inquiry for Ajman One - PH II. Use source https://www.aqaar.com/ajman-one-phase2. Confirm unknown fields before advising.,https://www.aqaar.com/ajman-one-phase2,AQAAR-KB-ACQ-FINAL-v3,name|phone|email
L-0210,2026-05-30T05:00:00.000Z,rent,7f307ab5_a6a9_ea11_a2c3_00155d119619,Ajman Pearl,7f307ab5_a6a9_ea11_a2c3_00155d119619_inventory,Commercial,unknown,unknown,183500,183500,AED,Ajman,unknown,unknown,unknown,unknown,unknown,60,warm,Purpose: rent; Project: Ajman Pearl; Unit: Commercial; Budget: 183500-183500 AED; Timeline: unknown; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0210: rent inquiry for Ajman Pearl. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Pearl&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0211,2026-05-30T02:00:00.000Z,invest,2a565476_ed0f_ee11_a2be_00155d119f33,Ajman Uptown,2a565476_ed0f_ee11_a2be_00155d119f33_inventory,Commercial,unknown,unknown,979000,979000,AED,Ajman,immediate,unknown,unknown,unknown,unknown,65,warm,Purpose: invest; Project: Ajman Uptown; Unit: Commercial; Budget: 979000-979000 AED; Timeline: immediate; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0211: invest inquiry for Ajman Uptown. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Uptown&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Ajman%20Uptown&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0212,2026-05-29T23:00:00.000Z,commercial,f6b7dd4b_0ad1_e811_a2b8_00155d119707,Al Andalus 4,f6b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,20000,20000,AED,Ajman,0-30 days,unknown,unknown,unknown,unknown,75,hot,Purpose: commercial; Project: Al Andalus 4; Unit: Commercial; Budget: 20000-20000 AED; Timeline: 0-30 days; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0212: commercial inquiry for Al Andalus 4. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Andalus%204&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0213,2026-05-29T20:00:00.000Z,buy,96b8dd4b_0ad1_e811_a2b8_00155d119707,Al Arabi Building,96b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,35500,35500,AED,Ajman,this quarter,unknown,unknown,unknown,unknown,75,hot,Purpose: buy; Project: Al Arabi Building; Unit: Commercial; Budget: 35500-35500 AED; Timeline: this quarter; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0213: buy inquiry for Al Arabi Building. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0214,2026-05-29T17:00:00.000Z,rent,3ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Berouj 1,3ab8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,19200,19200,AED,Ajman,3-6 months,unknown,unknown,unknown,unknown,60,warm,Purpose: rent; Project: Al Berouj 1; Unit: Commercial; Budget: 19200-19200 AED; Timeline: 3-6 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0214: rent inquiry for Al Berouj 1. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0215,2026-05-29T14:00:00.000Z,invest,3cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Berouj 2,3cb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,0,unknown,15600,15600,AED,Ajman,6-12 months,unknown,unknown,unknown,unknown,60,warm,Purpose: invest; Project: Al Berouj 2; Unit: Commercial; Budget: 15600-15600 AED; Timeline: 6-12 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0215: invest inquiry for Al Berouj 2. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%202&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0216,2026-05-29T11:00:00.000Z,commercial,3eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Berouj 3,3eb8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,0,unknown,15600,15600,AED,Ajman,unknown,unknown,unknown,unknown,unknown,60,warm,Purpose: commercial; Project: Al Berouj 3; Unit: Commercial; Budget: 15600-15600 AED; Timeline: unknown; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0216: commercial inquiry for Al Berouj 3. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%203&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%203&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0217,2026-05-29T08:00:00.000Z,buy,40b8dd4b_0ad1_e811_a2b8_00155d119707,Al Berouj 4,40b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,0,unknown,15600,15600,AED,Ajman,immediate,unknown,unknown,unknown,unknown,75,hot,Purpose: buy; Project: Al Berouj 4; Unit: Commercial; Budget: 15600-15600 AED; Timeline: immediate; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0217: buy inquiry for Al Berouj 4. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%204&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%204&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0218,2026-05-29T05:00:00.000Z,rent,ecb7dd4b_0ad1_e811_a2b8_00155d119707,Al Bustan,ecb7dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,36000,36000,AED,Ajman,0-30 days,unknown,unknown,unknown,unknown,75,hot,Purpose: rent; Project: Al Bustan; Unit: Commercial; Budget: 36000-36000 AED; Timeline: 0-30 days; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0218: rent inquiry for Al Bustan. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Bustan&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Bustan&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0219,2026-05-29T02:00:00.000Z,invest,e6b7dd4b_0ad1_e811_a2b8_00155d119707,Al Dana,e6b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,0,unknown,14400,14400,AED,Ajman,this quarter,unknown,unknown,unknown,unknown,75,hot,Purpose: invest; Project: Al Dana; Unit: Commercial; Budget: 14400-14400 AED; Timeline: this quarter; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0219: invest inquiry for Al Dana. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Dana&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Dana&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0220,2026-05-28T23:00:00.000Z,commercial,feb7dd4b_0ad1_e811_a2b8_00155d119707,Al Durra,feb7dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,26400,26400,AED,Ajman,3-6 months,unknown,unknown,unknown,unknown,60,warm,Purpose: commercial; Project: Al Durra; Unit: Commercial; Budget: 26400-26400 AED; Timeline: 3-6 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0220: commercial inquiry for Al Durra. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Durra&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Durra&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0221,2026-05-28T20:00:00.000Z,buy,b0b8dd4b_0ad1_e811_a2b8_00155d119707,Al Fazzan,b0b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,44000,44000,AED,Ajman,6-12 months,unknown,unknown,unknown,unknown,60,warm,Purpose: buy; Project: Al Fazzan; Unit: Commercial; Budget: 44000-44000 AED; Timeline: 6-12 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0221: buy inquiry for Al Fazzan. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Fazzan&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Fazzan&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0222,2026-05-28T17:00:00.000Z,rent,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,f4502104_adbf_ec11_a2bf_00155d119927_inventory,Leasing,1,unknown,28000,28000,AED,Ajman,unknown,unknown,unknown,unknown,unknown,60,warm,Purpose: rent; Project: Al Gharoub; Unit: Leasing; Budget: 28000-28000 AED; Timeline: unknown; Unknowns: name|phone|email.,Aqaar lead L-0222: rent inquiry for Al Gharoub. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Gharoub&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Gharoub&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email
L-0223,2026-05-28T14:00:00.000Z,invest,76b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 1,76b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Villa,unknown,unknown,108000,108000,AED,Ajman,immediate,unknown,unknown,unknown,unknown,65,warm,Purpose: invest; Project: Al Humaidia Villa 1; Unit: Villa; Budget: 108000-108000 AED; Timeline: immediate; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0223: invest inquiry for Al Humaidia Villa 1. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Humaidia%20Villa%201&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Humaidia%20Villa%201&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0224,2026-05-28T11:00:00.000Z,commercial,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,78b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Villa,unknown,unknown,45000,45000,AED,Ajman,0-30 days,unknown,unknown,unknown,unknown,65,warm,Purpose: commercial; Project: Al Humaidia Villa 2; Unit: Villa; Budget: 45000-45000 AED; Timeline: 0-30 days; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0224: commercial inquiry for Al Humaidia Villa 2. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Humaidia%20Villa%202&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Humaidia%20Villa%202&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0225,2026-05-28T08:00:00.000Z,buy,e8b7dd4b_0ad1_e811_a2b8_00155d119707,Al Itihad,e8b7dd4b_0ad1_e811_a2b8_00155d119707_inventory,Leasing,1,unknown,33000,33000,AED,Ajman,this quarter,unknown,unknown,unknown,unknown,75,hot,Purpose: buy; Project: Al Itihad; Unit: Leasing; Budget: 33000-33000 AED; Timeline: this quarter; Unknowns: name|phone|email.,Aqaar lead L-0225: buy inquiry for Al Itihad. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Itihad&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Itihad&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email
L-0226,2026-05-28T05:00:00.000Z,rent,a6b8dd4b_0ad1_e811_a2b8_00155d119707,Al Johara,a6b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,20400,20400,AED,Ajman,3-6 months,unknown,unknown,unknown,unknown,60,warm,Purpose: rent; Project: Al Johara; Unit: Commercial; Budget: 20400-20400 AED; Timeline: 3-6 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0226: rent inquiry for Al Johara. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Johara&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Johara&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0227,2026-05-28T02:00:00.000Z,invest,24b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 1,24b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,1,unknown,20000,20000,AED,Ajman / Jurf 1,6-12 months,unknown,unknown,unknown,unknown,60,warm,Purpose: invest; Project: Al Jurf 1; Unit: Commercial; Budget: 20000-20000 AED; Timeline: 6-12 months; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0227: invest inquiry for Al Jurf 1. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%201&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%201&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
L-0228,2026-05-27T23:00:00.000Z,commercial,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,26b8dd4b_0ad1_e811_a2b8_00155d119707_inventory,Commercial,0,unknown,21000,21000,AED,Ajman / Jurf 2,unknown,unknown,unknown,unknown,unknown,60,warm,Purpose: commercial; Project: Al Jurf 2; Unit: Commercial; Budget: 21000-21000 AED; Timeline: unknown; Unknowns: name|phone|email|payment_plan.,Aqaar lead L-0228: commercial inquiry for Al Jurf 2. Use source https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%202&pageNumber=1&pageSize=100. Confirm unknown fields before advising.,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%202&pageNumber=1&pageSize=100,AQAAR-KB-ACQ-FINAL-v3,name|phone|email|payment_plan
