lead_id,created_at,purpose,detected_purpose_confidence,property_type,unit_type,project_id,project_name,location,budget_min,budget_max,currency,timeline,name,phone,email,business_use,investment_objective,contact_status,lead_score,lead_grade,unknown_fields,lead_summary,sales_handoff_message,source_package,source_url
AQ-V2-L-0001,2026-06-24T11:00:00.000Z,Buy,0.80,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,268600,331800,AED,immediate,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 268600-331800; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0001: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 268600-331800. Timeline: immediate. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0146,2026-06-06T08:00:00.000Z,Rent,0.88,commercial,Villa,78b8dd4b_0ad1_e811_a2b8_00155d119707,Al Humaidia Villa 2,unknown,49500,58500,AED,30_days,unknown,unknown,unknown,unknown,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Al Humaidia Villa 2; property type commercial; unit Villa; location unknown; budget AED 49500-58500; timeline 30_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0146: Rent. Project: Al Humaidia Villa 2. Location: unknown. Budget: AED 49500-58500. Timeline: 30_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Humaidia%20Villa%202&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Humaidia%20Villa%202&pageNumber=1&pageSize=100
AQ-V2-L-0147,2026-06-06T05:00:00.000Z,Invest,0.89,commercial,Commercial,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,unknown,24840,29160,AED,60_90_days,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for New Gold Market; property type commercial; unit Commercial; location unknown; budget AED 24840-29160; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0147: Invest. Project: New Gold Market. Location: unknown. Budget: AED 24840-29160. Timeline: 60_90_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Gold%20Market&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Gold%20Market&pageNumber=1&pageSize=100
AQ-V2-L-0148,2026-06-06T02:00:00.000Z,Commercial,0.91,commercial,Commercial,10b8dd4b_0ad1_e811_a2b8_00155d119707,Al Tameer,unknown,34680,42840,AED,3_6_months,unknown,unknown,unknown,warehouse,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Tameer; property type commercial; unit Commercial; location unknown; budget AED 34680-42840; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0148: Commercial. Project: Al Tameer. Location: unknown. Budget: AED 34680-42840. Timeline: 3_6_months. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Tameer&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Tameer&pageNumber=1&pageSize=100
AQ-V2-L-0149,2026-06-05T23:00:00.000Z,Buy,0.92,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,284400,347600,AED,6_12_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 284400-347600; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0149: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 284400-347600. Timeline: 6_12_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0150,2026-06-05T20:00:00.000Z,Rent,0.94,commercial,Commercial,26b8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf 2,Jurf 2,19950,24150,AED,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Al Jurf 2; property type commercial; unit Commercial; location Jurf 2; budget AED 19950-24150; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0150: Rent. Project: Al Jurf 2. Location: Jurf 2. Budget: AED 19950-24150. Timeline: unknown. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%202&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%202&pageNumber=1&pageSize=100
AQ-V2-L-0151,2026-06-05T17:00:00.000Z,Invest,0.80,commercial,Retail,6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,unknown,30139,36167,AED,immediate,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Preston shops; property type commercial; unit Retail; location unknown; budget AED 30139-36167; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0151: Invest. Project: Preston shops. Location: unknown. Budget: AED 30139-36167. Timeline: immediate. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100
AQ-V2-L-0152,2026-06-05T14:00:00.000Z,Commercial,0.82,commercial,Leasing,42b8dd4b_0ad1_e811_a2b8_00155d119707,Al Yasmeen Complex,unknown,14700,17500,AED,30_days,unknown,unknown,unknown,retail,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Yasmeen Complex; property type commercial; unit Leasing; location unknown; budget AED 14700-17500; timeline 30_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0152: Commercial. Project: Al Yasmeen Complex. Location: unknown. Budget: AED 14700-17500. Timeline: 30_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Yasmeen%20%20Complex&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Yasmeen%20%20Complex&pageNumber=1&pageSize=100
AQ-V2-L-0153,2026-06-05T11:00:00.000Z,Buy,0.83,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,347600,410800,AED,60_90_days,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 347600-410800; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0153: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 347600-410800. Timeline: 60_90_days. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0154,2026-06-05T08:00:00.000Z,Rent,0.85,commercial,Commercial,2ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Complex,unknown,16100,18900,AED,3_6_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Al Jurf Complex; property type commercial; unit Commercial; location unknown; budget AED 16100-18900; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0154: Rent. Project: Al Jurf Complex. Location: unknown. Budget: AED 16100-18900. Timeline: 3_6_months. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%20Complex&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%20Complex&pageNumber=1&pageSize=100
AQ-V2-L-0155,2026-06-05T05:00:00.000Z,Invest,0.86,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,268600,331800,AED,6_12_months,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 268600-331800; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0155: Invest. Project: Ajman One - PH II. Location: Ajman. Budget: AED 268600-331800. Timeline: 6_12_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0156,2026-06-05T02:00:00.000Z,Commercial,0.88,commercial,Office,98de02ed_2222_e911_a2b8_00155d119707,Aqaar Offices,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,35,cold,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Aqaar Offices; property type commercial; unit Office; location unknown; budget unknown; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0156: Commercial. Project: Aqaar Offices. Location: unknown. Budget: unknown. Timeline: unknown. Score: 35 (cold). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Aqaar%20Offices&pageNumber=1&pageSize=100
AQ-V2-L-0157,2026-06-04T23:00:00.000Z,Buy,0.89,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,300200,363400,AED,immediate,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 300200-363400; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0157: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 300200-363400. Timeline: immediate. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0158,2026-06-04T20:00:00.000Z,Rent,0.91,commercial,Villa,1cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Jurf Villas,unknown,75000,90000,AED,30_days,unknown,unknown,unknown,unknown,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Al Jurf Villas; property type commercial; unit Villa; location unknown; budget AED 75000-90000; timeline 30_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0158: Rent. Project: Al Jurf Villas. Location: unknown. Budget: AED 75000-90000. Timeline: 30_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%20Villas&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Jurf%20Villas&pageNumber=1&pageSize=100
AQ-V2-L-0159,2026-06-04T17:00:00.000Z,Invest,0.92,commercial,Commercial,3ab8dd4b_0ad1_e811_a2b8_00155d119707,Al Berouj 1,unknown,20160,24000,AED,60_90_days,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Al Berouj 1; property type commercial; unit Commercial; location unknown; budget AED 20160-24000; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0159: Invest. Project: Al Berouj 1. Location: unknown. Budget: AED 20160-24000. Timeline: 60_90_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%201&pageNumber=1&pageSize=100
AQ-V2-L-0160,2026-06-04T14:00:00.000Z,Commercial,0.94,commercial,Commercial,04b8dd4b_0ad1_e811_a2b8_00155d119707,Commercial Complex,unknown,26400,31200,AED,3_6_months,unknown,unknown,unknown,warehouse,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Commercial Complex; property type commercial; unit Commercial; location unknown; budget AED 26400-31200; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0160: Commercial. Project: Commercial Complex. Location: unknown. Budget: AED 26400-31200. Timeline: 3_6_months. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Commercial%20Complex&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Commercial%20Complex&pageNumber=1&pageSize=100
AQ-V2-L-0161,2026-06-04T11:00:00.000Z,Buy,0.80,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,363400,426600,AED,6_12_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 363400-426600; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0161: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 363400-426600. Timeline: 6_12_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0162,2026-06-04T08:00:00.000Z,Rent,0.82,commercial,Commercial,9cb8dd4b_0ad1_e811_a2b8_00155d119707,Al Madina Tower,unknown,22950,28350,AED,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,50,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Al Madina Tower; property type commercial; unit Commercial; location unknown; budget AED 22950-28350; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0162: Rent. Project: Al Madina Tower. Location: unknown. Budget: AED 22950-28350. Timeline: unknown. Score: 50 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Madina%20Tower&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Madina%20Tower&pageNumber=1&pageSize=100
AQ-V2-L-0163,2026-06-04T05:00:00.000Z,Invest,0.83,commercial,Commercial,ecb7dd4b_0ad1_e811_a2b8_00155d119707,Al Bustan,unknown,32400,39600,AED,immediate,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Al Bustan; property type commercial; unit Commercial; location unknown; budget AED 32400-39600; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0163: Invest. Project: Al Bustan. Location: unknown. Budget: AED 32400-39600. Timeline: immediate. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Bustan&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Bustan&pageNumber=1&pageSize=100
AQ-V2-L-0164,2026-06-04T02:00:00.000Z,Commercial,0.85,commercial,Retail,34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,unknown,18240,22080,AED,30_days,unknown,unknown,unknown,retail,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Flamingo Building; property type commercial; unit Retail; location unknown; budget AED 18240-22080; timeline 30_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0164: Commercial. Project: Flamingo Building. Location: unknown. Budget: AED 18240-22080. Timeline: 30_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Flamingo%20Building&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Flamingo%20Building&pageNumber=1&pageSize=100
AQ-V2-L-0165,2026-06-03T23:00:00.000Z,Buy,0.86,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,316000,379200,AED,60_90_days,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 316000-379200; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0165: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 316000-379200. Timeline: 60_90_days. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0166,2026-06-03T20:00:00.000Z,Rent,0.88,commercial,Retail,6eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Manama New Shops,unknown,unknown,unknown,unknown,3_6_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,45,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Al Manama New Shops; property type commercial; unit Retail; location unknown; budget unknown; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0166: Rent. Project: Al Manama New Shops. Location: unknown. Budget: unknown. Timeline: 3_6_months. Score: 45 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Manama%20New%20Shops&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Manama%20New%20Shops&pageNumber=1&pageSize=100
AQ-V2-L-0167,2026-06-03T17:00:00.000Z,Invest,0.89,commercial,Leasing,f4502104_adbf_ec11_a2bf_00155d119927,Al Gharoub,unknown,30800,36400,AED,6_12_months,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Al Gharoub; property type commercial; unit Leasing; location unknown; budget AED 30800-36400; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0167: Invest. Project: Al Gharoub. Location: unknown. Budget: AED 30800-36400. Timeline: 6_12_months. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Gharoub&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Gharoub&pageNumber=1&pageSize=100
AQ-V2-L-0168,2026-06-03T14:00:00.000Z,Commercial,0.91,commercial,Warehouse,92b8dd4b_0ad1_e811_a2b8_00155d119707,Gulfa Warehouses,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,35,cold,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Gulfa Warehouses; property type commercial; unit Warehouse; location unknown; budget unknown; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0168: Commercial. Project: Gulfa Warehouses. Location: unknown. Budget: unknown. Timeline: unknown. Score: 35 (cold). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Gulfa%20Warehouses&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Gulfa%20Warehouses&pageNumber=1&pageSize=100
